"Valuation Date","Last Movement Date",Organization,"Last Material Receipt Date","Org Warehouse",Locator,"Item Category","Item No","C_UOM_ID","On Hand Qty","C_Currency_ID","Moving Average Price","Price Value","C_Currency_ID_To","Current Price","Price Value","AD_Client_ID"
"31-01-2023","30-09-2022","SAS_AirCleaner","31-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE167KKRZ,PCS,12,USD,"1.121","13.452",USD,"1.121","13.452","SHARP Manufacturing Vietnam"
"31-01-2023","07-09-2022","SAS_AirCleaner","09-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE168KKRZ,PCS,1,USD,"1.1288","1.1288",USD,"1.1288","1.1288","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","16-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE169KKRZ,PCS,4,USD,"1.109","4.436",USD,"1.109","4.436","SHARP Manufacturing Vietnam"
"31-01-2023","22-12-2022","SAS_AirCleaner","06-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE200KKRZ,PCS,9,USD,"0.861","7.749",USD,"0.861","7.749","SHARP Manufacturing Vietnam"
"31-01-2023","18-10-2022","SAS_AirCleaner","05-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE201KKRZ,PCS,3,USD,"0.91","2.73",USD,"0.91","2.73","SHARP Manufacturing Vietnam"
"31-01-2023","07-09-2022","SAS_AirCleaner","09-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE202KKRZ,PCS,3,USD,"1.03","3.09",USD,"1.03","3.09","SHARP Manufacturing Vietnam"
"31-01-2023","29-08-2022","SAS_AirCleaner","06-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE204KKRZ,PCS,2,USD,"1.1405","2.281",USD,"1.1405","2.281","SHARP Manufacturing Vietnam"
"31-01-2023","10-11-2022","SAS_AirCleaner","13-12-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE220KKRZ,PCS,1,USD,"1.8425","1.8425",USD,"1.8425","1.8425","SHARP Manufacturing Vietnam"
"31-01-2023","29-08-2022","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE231KKRZ,PCS,4,USD,"0.81","3.24",USD,"0.81","3.24","SHARP Manufacturing Vietnam"
"31-01-2023","03-11-2022","SAS_AirCleaner","05-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE232KKRZ,PCS,1,USD,"0.81","0.81",USD,"0.81","0.81","SHARP Manufacturing Vietnam"
"31-01-2023","03-11-2022","SAS_AirCleaner","07-12-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKCE241KKRZ,PCS,1,USD,"5.9255","5.9255",USD,"5.9255","5.9255","SHARP Manufacturing Vietnam"
"31-01-2023","05-01-2023","SAS_AirCleaner","11-12-2021","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKGA546KKRZ,PCS,1,USD,"1.4606","1.4606",VND,"34,382.524","34,382.524","SHARP Manufacturing Vietnam"
"31-01-2023","06-05-2022","SAS_AirCleaner",,"SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKGA581KKRZ,PCS,4,USD,"2.1939","8.7756",VND,"51,644.406","206,577.624","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner",,"SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SPAKGA583KKRZ,PCS,2,USD,"2.1939","4.3878",VND,"51,644.406","103,288.812","SHARP Manufacturing Vietnam"
"31-01-2023","02-04-2022","SAS_AirCleaner","16-03-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",SSAKAA255KKEZ,m,"172.32",USD,"0.2109","36.3423",VND,"4,964.586","855,497.4595","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","30-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",TCAUHA396KKRZ,PCS,1,USD,"0.0347","0.0347",VND,"816.838","816.838","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","03-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",TCAUHA411KKRZ,PCS,13,USD,"0.0439","0.5707",VND,"1,033.406","13,434.278","SHARP Manufacturing Vietnam"
"31-01-2023","15-12-2022","SAS_AirCleaner","30-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",TCAUHA415KKRZ,PCS,1,USD,"0.0273","0.0273",,"0.0273","0.0273","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","06-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",TCAUHA416KKRZ,PCS,7,USD,"0.0328","0.2296",VND,"772.112","5,404.784","SHARP Manufacturing Vietnam"
"31-01-2023","11-10-2022","SAS_AirCleaner","07-06-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Product (Purchased goods)","TGAN-A391KKRZ",PCS,34,USD,"0.3075","10.455",USD,"0.3075","10.455","SHARP Manufacturing Vietnam"
"31-01-2023","20-07-2022","SAS_AirCleaner","08-07-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)","TINS-B397KKRZ",PCS,1,USD,"1.2958","1.2958",USD,"1.2958","1.2958","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","06-06-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",TINSJA348KKRZ,PCS,1,USD,"0.2355","0.2355",VND,"5,543.67","5,543.67","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","03-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",TINSJA354KKRZ,PCS,3,USD,"0.2432","0.7296",VND,"5,724.928","17,174.784","SHARP Manufacturing Vietnam"
"31-01-2023","07-09-2022","SAS_AirCleaner","06-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",TINSJA398KKRZ,PCS,1,USD,"0.2756","0.2756",VND,"6,487.624","6,487.624","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","03-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)","TLAB-B444KKRC",PCS,1,USD,"0.0264","0.0264",VND,"621.456","621.456","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)","TLAB-B473KKRA",PCS,1,USD,"0.01","0.01",USD,"0.01","0.01","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","14-11-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)","TLAB-B473KKRB",PCS,1,USD,"0.0182","0.0182",USD,"0.0182","0.0182","SHARP Manufacturing Vietnam"
"31-01-2023","30-09-2022","SAS_AirCleaner","02-12-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)","TLAB-B635KKRA",PCS,12,USD,"0.1197","1.4364",VND,"2,817.738","33,812.856","SHARP Manufacturing Vietnam"
"31-01-2023","02-04-2022","SAS_AirCleaner","03-08-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",TSPCNC653KKRA,PCS,1,USD,"0.1034","0.1034",USD,"0.1034","0.1034","SHARP Manufacturing Vietnam"
"31-01-2023","02-04-2022","SAS_AirCleaner","06-07-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)","TTAG-A001KKEZ",m,"32.31",USD,"0.0439","1.4184",USD,"0.0439","1.4184","SHARP Manufacturing Vietnam"
"31-01-2023","15-06-2022","SAS_AirCleaner","07-03-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)","UPAS-A001KKEZ",g,"190,458",USD,"0.0064","1,218.9312",USD,"0.0064","1,218.9312","SHARP Manufacturing Vietnam"
"31-01-2023","15-06-2022","SAS_AirCleaner","14-02-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)","UPAS-A002KKEZ",g,"25,086",USD,"0.0073","183.1278",USD,"0.0073","183.1278","SHARP Manufacturing Vietnam"
"31-01-2023","02-04-2022","SAS_AirCleaner","17-12-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",UWAKJA005KKEZ,m,718,USD,"0.1225","87.955",USD,"0.1225","87.955","SHARP Manufacturing Vietnam"
"31-01-2023","02-04-2022","SAS_AirCleaner","20-10-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)","UYAK-A001KKEZ",cm3,"21.54",USD,"0.4144","8.9262",VND,"9,754.976","210,122.183","SHARP Manufacturing Vietnam"
"31-01-2023","02-04-2022","SAS_AirCleaner","20-10-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)","UYAK-A002KKZZ",cm3,"26.566",USD,"0.0645","1.7135",VND,"1,518.33","40,335.9548","SHARP Manufacturing Vietnam"
"31-01-2023","07-07-2022","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",XZBS740P14000,PCS,2,USD,"0.0045","0.009",VND,"105.93","211.86","SHARP Manufacturing Vietnam"
"31-01-2023","29-08-2022","SAS_AirCleaner","07-09-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",ZFLMPEA2T000D,m,"4,200",USD,"0.0157","65.94",VND,"369.578","1,552,227.6","SHARP Manufacturing Vietnam"
"31-01-2023","05-01-2023","SAS_AirCleaner","13-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",ZHARIF990190T,PCS,"19,085",USD,"0.0061","116.4185",VND,"143.594","2,740,491.49","SHARP Manufacturing Vietnam"
"31-01-2023","15-08-2022","SAS_AirCleaner","04-01-2023","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",ZTAPET50T50PT,m,"2,100",USD,"0.0139","29.19",VND,"327.206","687,132.6","SHARP Manufacturing Vietnam"
"31-01-2023","06-10-2022","SAS_AirCleaner","06-12-2022","SA01 EXP Warehouse Exclude","MTN1001 Material Stock MA NG","Parts (Purchased parts)",ZYAKUW00008SY,g,"28,000",USD,"0.0173","484.4",VND,"407.242","11,402,776.0","SHARP Manufacturing Vietnam"
"31-01-2023","16-11-2022","SAS_ServiceParts","16-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","CACC-A026KKEZ",PCS,3,USD,"1.507","4.521",USD,"1.507","4.521","SHARP Manufacturing Vietnam"
"31-01-2023","16-11-2022","SAS_ServiceParts","16-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","CACC-A027KKEZ",PCS,3,USD,"1.274","3.822",USD,"1.274","3.822","SHARP Manufacturing Vietnam"
"31-01-2023","16-11-2022","SAS_ServiceParts","16-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","CACC-A028KKEZ",PCS,2,USD,"2.178","4.356",USD,"2.178","4.356","SHARP Manufacturing Vietnam"
"31-01-2023","24-12-2022","SAS_ServiceParts","07-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",CACCVA119KKKZ,PCS,10,USD,"1.274","12.74",USD,"1.274","12.74","SHARP Manufacturing Vietnam"
"31-01-2023","16-05-2022","SAS_ServiceParts","16-05-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)",CKITTA283AKKZ,PCS,6,USD,"5.50","33.0",USD,"5.5","33.0","SHARP Manufacturing Vietnam"
"31-01-2023","15-11-2022","SAS_ServiceParts","15-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","DMOT-A197KKKZ",PCS,10,USD,"9.26","92.6",USD,"9.26","92.6","SHARP Manufacturing Vietnam"
"31-01-2023","14-11-2022","SAS_ServiceParts","24-09-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","DMOT-A198KKEZ",PCS,10,USD,"17.03","170.3",USD,"17.03","170.3","SHARP Manufacturing Vietnam"
"31-01-2023","15-11-2022","SAS_ServiceParts","15-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","DMOT-A201KKEZ",PCS,11,USD,"16.51","181.61",USD,"16.51","181.61","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B557KKKZ",PCS,20,USD,"5.21","104.2",USD,"5.21","104.2","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B558KKKZ",PCS,20,USD,"11.57","231.4",USD,"11.57","231.4","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B559KKKZ",PCS,20,USD,"11.57","231.4",USD,"11.57","231.4","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B575KKKZ",PCS,10,USD,"2.63","26.3",USD,"2.63","26.3","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B576KKKZ",PCS,5,USD,"4.30","21.5",USD,"4.3","21.5","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B584KKKZ",PCS,5,USD,"2.64","13.2",USD,"2.64","13.2","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B618KKKZ",PCS,20,USD,"6.35","127.0",USD,"6.35","127.0","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B620KKKZ",PCS,20,USD,"13.10","262.0",USD,"13.1","262.0","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B621KKKZ",PCS,4,USD,"5.90","23.6",USD,"5.9","23.6","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B630KKKZ",PCS,5,USD,"8.04","40.2",USD,"8.04","40.2","SHARP Manufacturing Vietnam"
"31-01-2023","12-12-2022","SAS_ServiceParts","12-12-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","DPWB-B632KKKZ",PCS,1,USD,"13.80","13.8",USD,"13.8","13.8","SHARP Manufacturing Vietnam"
"31-01-2023","14-11-2022","SAS_ServiceParts","09-09-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","FFS-TA070KKEZ",PCS,10,USD,"1.5657","15.657",USD,"1.5657","15.657","SHARP Manufacturing Vietnam"
"31-01-2023","12-01-2023","SAS_ServiceParts","12-01-2023","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","FMOT-A108KKEZ",PCS,100,USD,"1.50","150.0",USD,"1.5","150.0","SHARP Manufacturing Vietnam"
"31-01-2023","25-11-2022","SAS_ServiceParts","25-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","FPWB-A002BBKZ",PCS,120,USD,"8.758","1,050.96",USD,"8.758","1,050.96","SHARP Manufacturing Vietnam"
"31-01-2023","27-12-2021","SAS_ServiceParts","10-12-2021","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","FW-VZA968KKEZ",PCS,45,USD,"0.8468","38.106",USD,"0.8468","38.106","SHARP Manufacturing Vietnam"
"31-01-2023","27-12-2021","SAS_ServiceParts","10-12-2021","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","FW-VZA969KKEZ",PCS,45,USD,"0.8981","40.4145",USD,"0.8981","40.4145","SHARP Manufacturing Vietnam"
"31-01-2023","27-12-2021","SAS_ServiceParts","10-12-2021","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","FW-VZA970KKEZ",PCS,30,USD,"0.7669","23.007",USD,"0.7669","23.007","SHARP Manufacturing Vietnam"
"31-01-2023","14-11-2022","SAS_ServiceParts","10-09-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Non Purchase goods)","GYOK-A064KKFA",PCS,3,USD,"5.2799","15.8397",USD,"5.2799","15.8397","SHARP Manufacturing Vietnam"
"31-01-2023","24-12-2022","SAS_ServiceParts","17-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)",HDECQA047KKJA,PCS,10,USD,"2.00","20.0",USD,"2.0","20.0","SHARP Manufacturing Vietnam"
"31-01-2023","24-12-2022","SAS_ServiceParts","17-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)",HDECQA048KKJA,PCS,10,USD,"1.88","18.8",USD,"1.88","18.8","SHARP Manufacturing Vietnam"
"31-01-2023","24-12-2022","SAS_ServiceParts","17-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)",HDECQA049KKJA,PCS,10,USD,"2.00","20.0",USD,"2.0","20.0","SHARP Manufacturing Vietnam"
"31-01-2023","24-12-2022","SAS_ServiceParts","17-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)",HDECQA050KKJA,PCS,10,USD,"1.88","18.8",USD,"1.88","18.8","SHARP Manufacturing Vietnam"
"31-01-2023","24-12-2022","SAS_ServiceParts","09-12-2021","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","HPNL-A857KKRA",PCS,40,USD,"3.2901","131.604",USD,"3.2901","131.604","SHARP Manufacturing Vietnam"
"31-01-2023","17-11-2022","SAS_ServiceParts","17-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","HPNL-A896KKFA",PCS,14,USD,"3.69","51.66",USD,"3.69","51.66","SHARP Manufacturing Vietnam"
"31-01-2023","03-11-2022","SAS_ServiceParts","03-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","MLOV-A384KKFA",PCS,3,USD,"1.2068","3.6204",USD,"1.2068","3.6204","SHARP Manufacturing Vietnam"
"31-01-2023","17-11-2022","SAS_ServiceParts","17-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)",NFANSA082KKFA,PCS,6,USD,"3.74","22.44",USD,"3.74","22.44","SHARP Manufacturing Vietnam"
"31-01-2023","14-11-2022","SAS_ServiceParts","31-08-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","NSFT-A042KKMZ",PCS,3,USD,"0.125","0.375",USD,"0.125","0.375","SHARP Manufacturing Vietnam"
"31-01-2023","30-11-2022","SAS_ServiceParts","10-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","PCUS-A291KKEZ",PCS,20,USD,"0.0438","0.876",VND,"1,031.052","20,621.04","SHARP Manufacturing Vietnam"
"31-01-2023","27-12-2021","SAS_ServiceParts","13-12-2021","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","PSHE-A878KKPB",PCS,50,USD,"0.57","28.5",USD,"0.57","28.5","SHARP Manufacturing Vietnam"
"31-01-2023","27-12-2021","SAS_ServiceParts","13-12-2021","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","PSHE-A886KKPA",PCS,50,USD,"0.052","2.6",VND,"1,224.08","61,204.0","SHARP Manufacturing Vietnam"
"31-01-2023","27-12-2021","SAS_ServiceParts","13-12-2021","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","PSHE-A907KKPA",PCS,50,USD,"0.627","31.35",USD,"0.627","31.35","SHARP Manufacturing Vietnam"
"31-01-2023","30-11-2022","SAS_ServiceParts","08-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)","PSHE-A957KKPA",PCS,10,USD,"1.1516","11.516",VND,"27,108.664","271,086.64","SHARP Manufacturing Vietnam"
"31-01-2023","24-12-2022","SAS_ServiceParts","17-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","PSHE-B021KKPA",PCS,10,USD,"2.70","27.0",USD,"2.7","27.0","SHARP Manufacturing Vietnam"
"31-01-2023","24-12-2022","SAS_ServiceParts","17-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Product (Purchased goods)","PSHE-B022KKPA",PCS,10,USD,"2.70","27.0",USD,"2.7","27.0","SHARP Manufacturing Vietnam"
"31-01-2023","12-01-2023","SAS_ServiceParts","12-01-2023","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPADBA420KKEZ,PCS,30,USD,"0.3533","10.599",USD,"0.3533","10.599","SHARP Manufacturing Vietnam"
"31-01-2023","12-01-2023","SAS_ServiceParts","12-01-2023","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPADBA421KKEZ,PCS,30,USD,"0.4404","13.212",USD,"0.4404","13.212","SHARP Manufacturing Vietnam"
"31-01-2023","12-01-2023","SAS_ServiceParts","12-01-2023","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPADBA432KKEZ,PCS,60,USD,"0.5122","30.732",VND,"12,057.188","723,431.28","SHARP Manufacturing Vietnam"
"31-01-2023","12-01-2023","SAS_ServiceParts","12-01-2023","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPADBA433KKEZ,PCS,60,USD,"0.4624","27.744",VND,"10,884.896","653,093.76","SHARP Manufacturing Vietnam"
"31-01-2023","01-11-2022","SAS_ServiceParts","01-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPADBA445KKEZ,PCS,40,USD,"0.6107","24.428",VND,"14,375.878","575,035.12","SHARP Manufacturing Vietnam"
"31-01-2023","01-11-2022","SAS_ServiceParts","01-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPADBA446KKEZ,PCS,40,USD,"1.0164","40.656",VND,"23,926.056","957,042.24","SHARP Manufacturing Vietnam"
"31-01-2023","29-11-2022","SAS_ServiceParts","04-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPAKCC909KKRZ,PCS,40,USD,"0.7929","31.716",VND,"18,664.866","746,594.64","SHARP Manufacturing Vietnam"
"31-01-2023","04-11-2022","SAS_ServiceParts","04-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPAKCE054KKRZ,PCS,50,USD,"2.1754","108.77",VND,"51,208.916","2,560,445.8","SHARP Manufacturing Vietnam"
"31-01-2023","04-11-2022","SAS_ServiceParts","04-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPAKCE055KKRZ,PCS,50,USD,"2.1754","108.77",VND,"51,208.916","2,560,445.8","SHARP Manufacturing Vietnam"
"31-01-2023","04-11-2022","SAS_ServiceParts","04-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPAKCE059KKRZ,PCS,50,USD,"2.1754","108.77",VND,"51,208.916","2,560,445.8","SHARP Manufacturing Vietnam"
"31-01-2023","07-11-2022","SAS_ServiceParts","07-11-2022","SA02 EXP Warehouse","MTS2001 Material Stock SP","Parts (Purchased parts)",SPAKCE222KKRZ,PCS,60,USD,"2.0233","121.398",USD,"2.0233","121.398","SHARP Manufacturing Vietnam"
